origin,destination,flows,pop.destination
NMCOG_Maturing Suburbs,Fall River_Sector 9,,14922
NMCOG_Maturing Suburbs,Framingham_All,,66910
NMCOG_Maturing Suburbs,FRCOG_Developing Suburbs,,38925
NMCOG_Maturing Suburbs,ICC_Inner Core,137,417536
NMCOG_Maturing Suburbs,ICC_Maturing Suburbs,,52140
NMCOG_Maturing Suburbs,Lawrence_Ward A,,16297
NMCOG_Maturing Suburbs,Lawrence_Ward C,,14242
NMCOG_Maturing Suburbs,Lawrence_Ward D,,18315
NMCOG_Maturing Suburbs,Lawrence_Ward E,,12811
NMCOG_Maturing Suburbs,Lawrence_Ward F,,10378
NMCOG_Maturing Suburbs,Lowell_Acre,,12072
NMCOG_Maturing Suburbs,Lowell_Centralville,,15808
NMCOG_Maturing Suburbs,Lowell_Highlands,62,17818
NMCOG_Maturing Suburbs,Lowell_Lower Belvidere,136,33301
NMCOG_Maturing Suburbs,Lowell_Lower Highlands,,11813
NMCOG_Maturing Suburbs,Lowell_Pawtucketville,51,14355
NMCOG_Maturing Suburbs,Lynn_Ward 1,,13903
NMCOG_Maturing Suburbs,Lynn_Ward 3,,22132
NMCOG_Maturing Suburbs,Lynn_Ward 4,,17440
NMCOG_Maturing Suburbs,Lynn_Ward 5,,19986
NMCOG_Maturing Suburbs,MAGIC_Developing Suburbs,,45932
NMCOG_Maturing Suburbs,MAGIC_Maturing Suburbs,78,115604
NMCOG_Maturing Suburbs,Metrowest_Developing Suburbs,,13801
NMCOG_Maturing Suburbs,Metrowest_Maturing Suburbs,,106807
NMCOG_Maturing Suburbs,Metrowest_Regional Urban Centers,,36255
NMCOG_Maturing Suburbs,MRPC_Developing Suburbs,58,104376
NMCOG_Maturing Suburbs,MRPC_Regional Urban Centers,,110984
NMCOG_Maturing Suburbs,MRPC_Rural Towns,,19547
NMCOG_Maturing Suburbs,MVPC_Developing Suburbs,104,110116
NMCOG_Maturing Suburbs,MVPC_Regional Urban Centers,88,136397
NMCOG_Maturing Suburbs,New Bedford_Neighborhood 2,,19765
NMCOG_Maturing Suburbs,Newton_Ward 2,,24821
NMCOG_Maturing Suburbs,Newton_Ward 3,,14603
NMCOG_Maturing Suburbs,Newton_Ward 5,,20214
NMCOG_Maturing Suburbs,NMCOG_Developing Suburbs,279,74368
NMCOG_Maturing Suburbs,NMCOG_Maturing Suburbs,47229,101690
NMCOG_Maturing Suburbs,NSPC_Maturing Suburbs,192,161159
NMCOG_Maturing Suburbs,NSPC_Regional Urban Centers,68,37258
NMCOG_Maturing Suburbs,NSTF_Developing Suburbs,,55889
NMCOG_Maturing Suburbs,NSTF_Maturing Suburbs,,63633
NMCOG_Maturing Suburbs,NSTF_Regional Urban Centers,,158671
NMCOG_Maturing Suburbs,OCPC_Developing Suburbs,,184584
NMCOG_Maturing Suburbs,PVPC_Developing Suburbs,,173566
NMCOG_Maturing Suburbs,PVPC_Regional Urban Centers,,239962
NMCOG_Maturing Suburbs,Quincy_Houghs Neck,,13394
NMCOG_Maturing Suburbs,Quincy_North Quincy,,17172
NMCOG_Maturing Suburbs,Quincy_South Quincy,,27277
NMCOG_Maturing Suburbs,Somerville_2143,,20785
NMCOG_Maturing Suburbs,Somerville_2144,,29483
NMCOG_Maturing Suburbs,Somerville_2145,,27210
NMCOG_Maturing Suburbs,Springfield_Sixteen Acres,,22937
NMCOG_Maturing Suburbs,SRPEDD_Developing Suburbs,,272896
NMCOG_Maturing Suburbs,SRPEDD_Maturing Suburbs,,22414
NMCOG_Maturing Suburbs,SRPEDD_Regional Urban Centers,,116278
NMCOG_Maturing Suburbs,SSC_Developing Suburbs,,41968
NMCOG_Maturing Suburbs,SSC_Maturing Suburbs,,198636
NMCOG_Maturing Suburbs,SWAP_Developing Suburbs,,103784
NMCOG_Maturing Suburbs,SWAP_Regional Urban Centers,,26799
NMCOG_Maturing Suburbs,TRIC_Developing Suburbs,,44628
NMCOG_Maturing Suburbs,TRIC_Maturing Suburbs,,172876
NMCOG_Maturing Suburbs,TRIC_Regional Urban Centers,,28587
NMCOG_Maturing Suburbs,Worcester_Burncoat,,37561
NMCOG_Maturing Suburbs,Worcester_Doherty,,59480
NMCOG_Maturing Suburbs,Worcester_South,,37990
NMCOG_Maturing Suburbs,,2138,
NSPC_Maturing Suburbs,Boston_Allston/Brighton,,75954
NSPC_Maturing Suburbs,"Boston_Back Bay, Downtown, Beacon Hill, West &amp; North End",78,45238
NSPC_Maturing Suburbs,Boston_Charlestown,,15195
NSPC_Maturing Suburbs,Boston_Dorchester,,132393
NSPC_Maturing Suburbs,Boston_East Boston,,41604
NSPC_Maturing Suburbs,Boston_Fenway,,43708
NSPC_Maturing Suburbs,Boston_Hyde Park,,36604
NSPC_Maturing Suburbs,Boston_Jamaica Plain,,33881
NSPC_Maturing Suburbs,Boston_Mattapan,,23974
NSPC_Maturing Suburbs,Boston_Roslindale,,28003
NSPC_Maturing Suburbs,Boston_Roxbury,,33389
NSPC_Maturing Suburbs,Boston_South Boston,,34837
NSPC_Maturing Suburbs,Boston_South End,,25242
NSPC_Maturing Suburbs,Boston_West Roxbury,,28753
NSPC_Maturing Suburbs,Brockton_Ward 1,,20218
NSPC_Maturing Suburbs,Brockton_Ward 5,,13089
NSPC_Maturing Suburbs,Brockton_Ward 6,,15208
NSPC_Maturing Suburbs,Brockton_Ward 7,,16616
NSPC_Maturing Suburbs,BRPC_Developing Suburbs,,46115
NSPC_Maturing Suburbs,BRPC_Regional Urban Centers,,63046
NSPC_Maturing Suburbs,BRPC_Rural Towns,,25792
NSPC_Maturing Suburbs,Cambridge_All,54,101355
NSPC_Maturing Suburbs,CCC_Developing Suburbs,,21906
NSPC_Maturing Suburbs,CCC_Maturing Suburbs,,201577
NSPC_Maturing Suburbs,CCC_Rural Towns,,8267
NSPC_Maturing Suburbs,Chelsea_Ward 3,,17797
NSPC_Maturing Suburbs,Chelsea_Ward 4,,17283
NSPC_Maturing Suburbs,CMRPC_Developing Suburbs,,308392
NSPC_Maturing Suburbs,CMRPC_Regional Urban Centers,,30538
NSPC_Maturing Suburbs,Everett_All,,38037
NSPC_Maturing Suburbs,Fall River_Sector 1,,12601
NSPC_Maturing Suburbs,Framingham_All,,66910
NSPC_Maturing Suburbs,FRCOG_Developing Suburbs,,38925
NSPC_Maturing Suburbs,FRCOG_Rural Towns,,32610
NSPC_Maturing Suburbs,ICC_Inner Core,580,417536
NSPC_Maturing Suburbs,ICC_Maturing Suburbs,105,52140
NSPC_Maturing Suburbs,Lawrence_Ward A,,16297
NSPC_Maturing Suburbs,Lawrence_Ward D,,18315
NSPC_Maturing Suburbs,Lawrence_Ward E,,12811
NSPC_Maturing Suburbs,Lawrence_Ward F,,10378
NSPC_Maturing Suburbs,Lowell_Acre,,12072
NSPC_Maturing Suburbs,Lowell_Centralville,,15808
NSPC_Maturing Suburbs,Lowell_Highlands,,17818
NSPC_Maturing Suburbs,Lowell_Lower Belvidere,,33301
NSPC_Maturing Suburbs,Lowell_Lower Highlands,,11813
NSPC_Maturing Suburbs,Lowell_Pawtucketville,,14355
NSPC_Maturing Suburbs,Lynn_Ward 1,,13903
NSPC_Maturing Suburbs,Lynn_Ward 3,,22132
NSPC_Maturing Suburbs,Lynn_Ward 4,,17440
NSPC_Maturing Suburbs,Lynn_Ward 5,,19986
NSPC_Maturing Suburbs,Lynn_Ward 7,,15589
NSPC_Maturing Suburbs,MAGIC_Developing Suburbs,,45932
NSPC_Maturing Suburbs,MAGIC_Maturing Suburbs,140,115604
NSPC_Maturing Suburbs,Metrowest_Developing Suburbs,,13801
NSPC_Maturing Suburbs,Metrowest_Maturing Suburbs,,106807
NSPC_Maturing Suburbs,Metrowest_Regional Urban Centers,,36255
NSPC_Maturing Suburbs,MRPC_Developing Suburbs,,104376
NSPC_Maturing Suburbs,MRPC_Regional Urban Centers,,110984
NSPC_Maturing Suburbs,MRPC_Rural Towns,,19547
NSPC_Maturing Suburbs,MVC_Developing Suburbs,,14987
NSPC_Maturing Suburbs,MVPC_Developing Suburbs,254,110116
NSPC_Maturing Suburbs,MVPC_Regional Urban Centers,159,136397
NSPC_Maturing Suburbs,Newton_Ward 2,,24821
NSPC_Maturing Suburbs,Newton_Ward 3,,14603
NSPC_Maturing Suburbs,Newton_Ward 5,,20214
NSPC_Maturing Suburbs,Newton_Ward 7,,12829
NSPC_Maturing Suburbs,Newton_Ward 8,,11362
NSPC_Maturing Suburbs,NMCOG_Developing Suburbs,93,74368
NSPC_Maturing Suburbs,NMCOG_Maturing Suburbs,321,101690
NSPC_Maturing Suburbs,NSPC_Maturing Suburbs,73951,161159
NSPC_Maturing Suburbs,NSPC_Regional Urban Centers,283,37258
NSPC_Maturing Suburbs,NSTF_Developing Suburbs,79,55889
NSPC_Maturing Suburbs,NSTF_Maturing Suburbs,71,63633
NSPC_Maturing Suburbs,NSTF_Regional Urban Centers,218,158671
NSPC_Maturing Suburbs,OCPC_Developing Suburbs,,184584
NSPC_Maturing Suburbs,PVPC_Developing Suburbs,,173566
NSPC_Maturing Suburbs,PVPC_Regional Urban Centers,,239962
NSPC_Maturing Suburbs,Quincy_Houghs Neck,,13394
NSPC_Maturing Suburbs,Quincy_North Quincy,,17172
NSPC_Maturing Suburbs,Quincy_Quincy Center,,15681
NSPC_Maturing Suburbs,Quincy_South Quincy,,27277
NSPC_Maturing Suburbs,Quincy_Wollaston,,14501
NSPC_Maturing Suburbs,Somerville_2143,,20785
NSPC_Maturing Suburbs,Somerville_2144,,29483
NSPC_Maturing Suburbs,Somerville_2145,,27210
NSPC_Maturing Suburbs,Springfield_East Forest Park,,10618
NSPC_Maturing Suburbs,Springfield_South End,,16949
NSPC_Maturing Suburbs,SRPEDD_Developing Suburbs,,272896
NSPC_Maturing Suburbs,SRPEDD_Maturing Suburbs,,22414
NSPC_Maturing Suburbs,SRPEDD_Regional Urban Centers,,116278
NSPC_Maturing Suburbs,SSC_Developing Suburbs,,41968
NSPC_Maturing Suburbs,SSC_Maturing Suburbs,,198636
NSPC_Maturing Suburbs,SWAP_Developing Suburbs,,103784
NSPC_Maturing Suburbs,SWAP_Regional Urban Centers,,26799
NSPC_Maturing Suburbs,TRIC_Developing Suburbs,,44628
NSPC_Maturing Suburbs,TRIC_Maturing Suburbs,,172876
NSPC_Maturing Suburbs,TRIC_Regional Urban Centers,,28587
NSPC_Maturing Suburbs,Worcester_Burncoat,,37561
NSPC_Maturing Suburbs,Worcester_Doherty,,59480
NSPC_Maturing Suburbs,Worcester_North,,37617
NSPC_Maturing Suburbs,,3155,
NSPC_Regional Urban Centers,Boston_Allston/Brighton,,75954
NSPC_Regional Urban Centers,"Boston_Back Bay, Downtown, Beacon Hill, West &amp; North End",,45238
NSPC_Regional Urban Centers,Boston_Charlestown,,15195
NSPC_Regional Urban Centers,Boston_Dorchester,,132393
NSPC_Regional Urban Centers,Boston_East Boston,,41604
NSPC_Regional Urban Centers,Boston_Fenway,,43708
NSPC_Regional Urban Centers,Boston_Hyde Park,,36604
NSPC_Regional Urban Centers,Boston_Jamaica Plain,,33881
NSPC_Regional Urban Centers,Boston_Roslindale,,28003
NSPC_Regional Urban Centers,Boston_Roxbury,,33389
NSPC_Regional Urban Centers,Boston_South Boston,,34837
NSPC_Regional Urban Centers,Boston_South End,,25242
NSPC_Regional Urban Centers,Boston_West Roxbury,,28753
NSPC_Regional Urban Centers,Brockton_Ward 1,,20218
NSPC_Regional Urban Centers,Brockton_Ward 4,,20792
NSPC_Regional Urban Centers,BRPC_Developing Suburbs,,46115
NSPC_Regional Urban Centers,BRPC_Regional Urban Centers,,63046
NSPC_Regional Urban Centers,Cambridge_All,,101355
NSPC_Regional Urban Centers,CCC_Developing Suburbs,,21906
NSPC_Regional Urban Centers,CCC_Maturing Suburbs,,201577
NSPC_Regional Urban Centers,Chelsea_Ward 3,,17797
NSPC_Regional Urban Centers,Chelsea_Ward 4,,17283
NSPC_Regional Urban Centers,CMRPC_Developing Suburbs,,308392
NSPC_Regional Urban Centers,Everett_All,,38037
NSPC_Regional Urban Centers,Fall River_Sector 2,,16515
NSPC_Regional Urban Centers,Framingham_All,,66910
NSPC_Regional Urban Centers,FRCOG_Developing Suburbs,,38925
NSPC_Regional Urban Centers,FRCOG_Rural Towns,,32610
NSPC_Regional Urban Centers,ICC_Inner Core,160,417536
NSPC_Regional Urban Centers,ICC_Maturing Suburbs,,52140
NSPC_Regional Urban Centers,Lawrence_Ward A,,16297
NSPC_Regional Urban Centers,Lawrence_Ward C,,14242
NSPC_Regional Urban Centers,Lawrence_Ward D,,18315
NSPC_Regional Urban Centers,Lawrence_Ward E,,12811
NSPC_Regional Urban Centers,Lawrence_Ward F,,10378
NSPC_Regional Urban Centers,Lowell_Acre,,12072
NSPC_Regional Urban Centers,Lowell_Centralville,,15808
NSPC_Regional Urban Centers,Lowell_Highlands,,17818
NSPC_Regional Urban Centers,Lowell_Lower Belvidere,,33301
NSPC_Regional Urban Centers,Lowell_Lower Highlands,,11813
NSPC_Regional Urban Centers,Lowell_Pawtucketville,,14355
NSPC_Regional Urban Centers,Lynn_Ward 1,,13903
NSPC_Regional Urban Centers,Lynn_Ward 3,,22132
NSPC_Regional Urban Centers,Lynn_Ward 4,,17440
NSPC_Regional Urban Centers,Lynn_Ward 5,,19986
NSPC_Regional Urban Centers,Lynn_Ward 7,,15589
NSPC_Regional Urban Centers,MAGIC_Developing Suburbs,,45932
NSPC_Regional Urban Centers,MAGIC_Maturing Suburbs,59,115604
NSPC_Regional Urban Centers,Metrowest_Developing Suburbs,,13801
NSPC_Regional Urban Centers,Metrowest_Maturing Suburbs,,106807
NSPC_Regional Urban Centers,Metrowest_Regional Urban Centers,,36255
NSPC_Regional Urban Centers,MRPC_Developing Suburbs,,104376
NSPC_Regional Urban Centers,MRPC_Regional Urban Centers,,110984
NSPC_Regional Urban Centers,MRPC_Rural Towns,,19547
NSPC_Regional Urban Centers,MVPC_Developing Suburbs,,110116
NSPC_Regional Urban Centers,MVPC_Regional Urban Centers,,136397
NSPC_Regional Urban Centers,New Bedford_Neighborhood 2,,19765
NSPC_Regional Urban Centers,New Bedford_Neighborhood 3,,19180
NSPC_Regional Urban Centers,Newton_Ward 2,,24821
NSPC_Regional Urban Centers,Newton_Ward 3,,14603
NSPC_Regional Urban Centers,Newton_Ward 5,,20214
NSPC_Regional Urban Centers,Newton_Ward 8,,11362
NSPC_Regional Urban Centers,NMCOG_Developing Suburbs,,74368
NSPC_Regional Urban Centers,NMCOG_Maturing Suburbs,127,101690
NSPC_Regional Urban Centers,NSPC_Maturing Suburbs,307,161159
NSPC_Regional Urban Centers,NSPC_Regional Urban Centers,16551,37258
NSPC_Regional Urban Centers,NSTF_Developing Suburbs,,55889
NSPC_Regional Urban Centers,NSTF_Maturing Suburbs,,63633
NSPC_Regional Urban Centers,NSTF_Regional Urban Centers,,158671
NSPC_Regional Urban Centers,OCPC_Developing Suburbs,,184584
NSPC_Regional Urban Centers,PVPC_Regional Urban Centers,,239962
NSPC_Regional Urban Centers,Quincy_North Quincy,,17172
NSPC_Regional Urban Centers,Quincy_Quincy Center,,15681
NSPC_Regional Urban Centers,Quincy_South Quincy,,27277
NSPC_Regional Urban Centers,Somerville_2143,,20785
NSPC_Regional Urban Centers,Somerville_2144,,29483
NSPC_Regional Urban Centers,Somerville_2145,,27210
NSPC_Regional Urban Centers,Springfield_McKnight,,28486
NSPC_Regional Urban Centers,SRPEDD_Developing Suburbs,,272896
NSPC_Regional Urban Centers,SRPEDD_Regional Urban Centers,,116278
NSPC_Regional Urban Centers,SSC_Developing Suburbs,,41968
NSPC_Regional Urban Centers,SSC_Maturing Suburbs,,198636
NSPC_Regional Urban Centers,SWAP_Developing Suburbs,,103784
NSPC_Regional Urban Centers,SWAP_Regional Urban Centers,,26799
NSPC_Regional Urban Centers,TRIC_Developing Suburbs,,44628
NSPC_Regional Urban Centers,TRIC_Maturing Suburbs,,172876
NSPC_Regional Urban Centers,TRIC_Regional Urban Centers,,28587
NSPC_Regional Urban Centers,Worcester_Burncoat,,37561
NSPC_Regional Urban Centers,Worcester_North,,37617
NSPC_Regional Urban Centers,,923,
NSTF_Developing Suburbs,Boston_Allston/Brighton,,75954
NSTF_Developing Suburbs,"Boston_Back Bay, Downtown, Beacon Hill, West &amp; North End",,45238
NSTF_Developing Suburbs,Boston_Charlestown,,15195
NSTF_Developing Suburbs,Boston_Dorchester,,132393
NSTF_Developing Suburbs,Boston_East Boston,,41604
NSTF_Developing Suburbs,Boston_Fenway,,43708
NSTF_Developing Suburbs,Boston_Jamaica Plain,,33881
NSTF_Developing Suburbs,Boston_Mattapan,,23974
NSTF_Developing Suburbs,Boston_Roslindale,,28003
NSTF_Developing Suburbs,Boston_Roxbury,,33389
NSTF_Developing Suburbs,Boston_South Boston,,34837
NSTF_Developing Suburbs,Boston_South End,,25242
NSTF_Developing Suburbs,Boston_West Roxbury,,28753
NSTF_Developing Suburbs,Brockton_Ward 1,,20218
NSTF_Developing Suburbs,BRPC_Developing Suburbs,,46115
NSTF_Developing Suburbs,BRPC_Rural Towns,,25792
NSTF_Developing Suburbs,Cambridge_All,,101355
NSTF_Developing Suburbs,CCC_Maturing Suburbs,,201577
NSTF_Developing Suburbs,Chelsea_Ward 3,,17797
NSTF_Developing Suburbs,Chelsea_Ward 4,,17283
NSTF_Developing Suburbs,CMRPC_Developing Suburbs,,308392
NSTF_Developing Suburbs,CMRPC_Regional Urban Centers,,30538
NSTF_Developing Suburbs,Everett_All,,38037
NSTF_Developing Suburbs,Fall River_Sector 5,,11806
NSTF_Developing Suburbs,Framingham_All,,66910
NSTF_Developing Suburbs,ICC_Inner Core,,417536
NSTF_Developing Suburbs,ICC_Maturing Suburbs,,52140
NSTF_Developing Suburbs,Lawrence_Ward A,,16297
NSTF_Developing Suburbs,Lawrence_Ward F,,10378
NSTF_Developing Suburbs,Lowell_Highlands,,17818
NSTF_Developing Suburbs,Lowell_Lower Belvidere,,33301
NSTF_Developing Suburbs,Lowell_Pawtucketville,,14355
NSTF_Developing Suburbs,Lynn_Ward 1,,13903
NSTF_Developing Suburbs,Lynn_Ward 3,,22132
NSTF_Developing Suburbs,Lynn_Ward 5,,19986
NSTF_Developing Suburbs,Lynn_Ward 7,,15589
NSTF_Developing Suburbs,MAGIC_Developing Suburbs,,45932
NSTF_Developing Suburbs,MAGIC_Maturing Suburbs,,115604
NSTF_Developing Suburbs,Metrowest_Maturing Suburbs,,106807
NSTF_Developing Suburbs,Metrowest_Regional Urban Centers,,36255
NSTF_Developing Suburbs,MRPC_Developing Suburbs,,104376
NSTF_Developing Suburbs,MRPC_Regional Urban Centers,,110984
NSTF_Developing Suburbs,MRPC_Rural Towns,,19547
NSTF_Developing Suburbs,MVC_Developing Suburbs,,14987
NSTF_Developing Suburbs,MVPC_Developing Suburbs,136,110116
NSTF_Developing Suburbs,MVPC_Regional Urban Centers,67,136397
NSTF_Developing Suburbs,New Bedford_Neighborhood 4,,16801
NSTF_Developing Suburbs,Newton_Ward 2,,24821
NSTF_Developing Suburbs,Newton_Ward 7,,12829
NSTF_Developing Suburbs,NMCOG_Developing Suburbs,,74368
NSTF_Developing Suburbs,NMCOG_Maturing Suburbs,,101690
NSTF_Developing Suburbs,NSPC_Maturing Suburbs,,161159
NSTF_Developing Suburbs,NSPC_Regional Urban Centers,,37258
NSTF_Developing Suburbs,NSTF_Developing Suburbs,23371,55889
NSTF_Developing Suburbs,NSTF_Maturing Suburbs,81,63633
NSTF_Developing Suburbs,NSTF_Regional Urban Centers,358,158671
NSTF_Developing Suburbs,OCPC_Developing Suburbs,,184584
NSTF_Developing Suburbs,PVPC_Developing Suburbs,,173566
NSTF_Developing Suburbs,PVPC_Regional Urban Centers,,239962
NSTF_Developing Suburbs,Quincy_Houghs Neck,,13394
NSTF_Developing Suburbs,Quincy_North Quincy,,17172
NSTF_Developing Suburbs,Somerville_2143,,20785
NSTF_Developing Suburbs,Somerville_2144,,29483
NSTF_Developing Suburbs,Somerville_2145,,27210
NSTF_Developing Suburbs,Springfield_Forest Park,,24733
NSTF_Developing Suburbs,SRPEDD_Developing Suburbs,,272896
NSTF_Developing Suburbs,SRPEDD_Regional Urban Centers,,116278
NSTF_Developing Suburbs,SSC_Maturing Suburbs,,198636
NSTF_Developing Suburbs,SWAP_Developing Suburbs,,103784
NSTF_Developing Suburbs,TRIC_Developing Suburbs,,44628
NSTF_Developing Suburbs,TRIC_Maturing Suburbs,,172876
NSTF_Developing Suburbs,Worcester_North,,37617
NSTF_Developing Suburbs,,1138,
NSTF_Maturing Suburbs,Boston_Allston/Brighton,,75954
NSTF_Maturing Suburbs,"Boston_Back Bay, Downtown, Beacon Hill, West &amp; North End",,45238
NSTF_Maturing Suburbs,Boston_Charlestown,,15195
NSTF_Maturing Suburbs,Boston_Dorchester,,132393
NSTF_Maturing Suburbs,Boston_East Boston,,41604
NSTF_Maturing Suburbs,Boston_Fenway,,43708
NSTF_Maturing Suburbs,Boston_Hyde Park,,36604
NSTF_Maturing Suburbs,Boston_Jamaica Plain,,33881
NSTF_Maturing Suburbs,Boston_Roslindale,,28003
NSTF_Maturing Suburbs,Boston_Roxbury,,33389
NSTF_Maturing Suburbs,Boston_South Boston,,34837
NSTF_Maturing Suburbs,Boston_South End,,25242
NSTF_Maturing Suburbs,Boston_West Roxbury,,28753
NSTF_Maturing Suburbs,BRPC_Rural Towns,,25792
NSTF_Maturing Suburbs,Cambridge_All,,101355
NSTF_Maturing Suburbs,CCC_Developing Suburbs,,21906
NSTF_Maturing Suburbs,CCC_Maturing Suburbs,,201577
NSTF_Maturing Suburbs,CCC_Rural Towns,,8267
NSTF_Maturing Suburbs,Chelsea_Ward 3,,17797
NSTF_Maturing Suburbs,Chelsea_Ward 4,,17283
NSTF_Maturing Suburbs,CMRPC_Developing Suburbs,,308392
NSTF_Maturing Suburbs,Everett_All,,38037
NSTF_Maturing Suburbs,Framingham_All,,66910
NSTF_Maturing Suburbs,FRCOG_Developing Suburbs,,38925
NSTF_Maturing Suburbs,FRCOG_Rural Towns,,32610
NSTF_Maturing Suburbs,ICC_Inner Core,94,417536
NSTF_Maturing Suburbs,ICC_Maturing Suburbs,,52140
NSTF_Maturing Suburbs,Lawrence_Ward D,,18315
NSTF_Maturing Suburbs,Lawrence_Ward E,,12811
NSTF_Maturing Suburbs,Lawrence_Ward F,,10378
NSTF_Maturing Suburbs,Lowell_Acre,,12072
NSTF_Maturing Suburbs,Lowell_Centralville,,15808
NSTF_Maturing Suburbs,Lowell_Highlands,,17818
NSTF_Maturing Suburbs,Lowell_Lower Belvidere,,33301
NSTF_Maturing Suburbs,Lowell_Pawtucketville,,14355
NSTF_Maturing Suburbs,Lynn_Ward 1,,13903
NSTF_Maturing Suburbs,Lynn_Ward 3,54,22132
NSTF_Maturing Suburbs,Lynn_Ward 4,,17440
NSTF_Maturing Suburbs,Lynn_Ward 5,,19986
NSTF_Maturing Suburbs,Lynn_Ward 7,,15589
NSTF_Maturing Suburbs,MAGIC_Developing Suburbs,,45932
NSTF_Maturing Suburbs,MAGIC_Maturing Suburbs,,115604
NSTF_Maturing Suburbs,Metrowest_Maturing Suburbs,,106807
NSTF_Maturing Suburbs,Metrowest_Regional Urban Centers,,36255
NSTF_Maturing Suburbs,MRPC_Developing Suburbs,,104376
NSTF_Maturing Suburbs,MRPC_Rural Towns,,19547
NSTF_Maturing Suburbs,MVC_Developing Suburbs,,14987
NSTF_Maturing Suburbs,MVPC_Developing Suburbs,73,110116
NSTF_Maturing Suburbs,MVPC_Regional Urban Centers,,136397
NSTF_Maturing Suburbs,New Bedford_Neighborhood 2,,19765
NSTF_Maturing Suburbs,Newton_Ward 2,,24821
NSTF_Maturing Suburbs,Newton_Ward 5,,20214
NSTF_Maturing Suburbs,Newton_Ward 7,,12829
NSTF_Maturing Suburbs,Newton_Ward 8,,11362
NSTF_Maturing Suburbs,NMCOG_Developing Suburbs,,74368
NSTF_Maturing Suburbs,NMCOG_Maturing Suburbs,,101690
NSTF_Maturing Suburbs,NSPC_Maturing Suburbs,,161159
NSTF_Maturing Suburbs,NSPC_Regional Urban Centers,,37258
NSTF_Maturing Suburbs,NSTF_Developing Suburbs,109,55889
NSTF_Maturing Suburbs,NSTF_Maturing Suburbs,27686,63633
NSTF_Maturing Suburbs,NSTF_Regional Urban Centers,420,158671
NSTF_Maturing Suburbs,OCPC_Developing Suburbs,,184584
NSTF_Maturing Suburbs,PVPC_Developing Suburbs,,173566
NSTF_Maturing Suburbs,PVPC_Maturing Suburbs,,15633
NSTF_Maturing Suburbs,PVPC_Regional Urban Centers,,239962
NSTF_Maturing Suburbs,Quincy_North Quincy,,17172
NSTF_Maturing Suburbs,Quincy_Quincy Center,,15681
NSTF_Maturing Suburbs,Quincy_South Quincy,,27277
NSTF_Maturing Suburbs,Somerville_2143,,20785
NSTF_Maturing Suburbs,Somerville_2144,,29483
NSTF_Maturing Suburbs,Somerville_2145,,27210
NSTF_Maturing Suburbs,SRPEDD_Developing Suburbs,,272896
NSTF_Maturing Suburbs,SRPEDD_Regional Urban Centers,,116278
NSTF_Maturing Suburbs,SSC_Developing Suburbs,,41968
NSTF_Maturing Suburbs,SSC_Maturing Suburbs,,198636
NSTF_Maturing Suburbs,SWAP_Developing Suburbs,,103784
NSTF_Maturing Suburbs,SWAP_Regional Urban Centers,,26799
NSTF_Maturing Suburbs,TRIC_Developing Suburbs,,44628
NSTF_Maturing Suburbs,TRIC_Maturing Suburbs,,172876
NSTF_Maturing Suburbs,Worcester_Doherty,,59480
NSTF_Maturing Suburbs,Worcester_South,,37990
NSTF_Maturing Suburbs,,1304,
NSTF_Regional Urban Centers,Boston_Allston/Brighton,,75954
NSTF_Regional Urban Centers,"Boston_Back Bay, Downtown, Beacon Hill, West &amp; North End",,45238
NSTF_Regional Urban Centers,Boston_Charlestown,,15195
NSTF_Regional Urban Centers,Boston_Dorchester,,132393
NSTF_Regional Urban Centers,Boston_East Boston,,41604
NSTF_Regional Urban Centers,Boston_Fenway,,43708
NSTF_Regional Urban Centers,Boston_Hyde Park,,36604
NSTF_Regional Urban Centers,Boston_Jamaica Plain,,33881
NSTF_Regional Urban Centers,Boston_Mattapan,,23974
NSTF_Regional Urban Centers,Boston_Roslindale,,28003
NSTF_Regional Urban Centers,Boston_Roxbury,,33389
NSTF_Regional Urban Centers,Boston_South Boston,,34837
NSTF_Regional Urban Centers,Boston_South End,,25242
NSTF_Regional Urban Centers,Boston_West Roxbury,,28753
