"","X","origin","destination","flows","upper","lower","prob.from.origin","prob.from.destination"
"11532",11532,"Quincy_Quincy Center","Metrowest_Regional Urban Centers",NA,NA,NA,-29.928874714194,35.5234495070978
"11533",11533,"Quincy_Quincy Center","MRPC_Developing Suburbs",NA,NA,NA,-95.1966520687484,-86.9892682979361
"11534",11534,"Quincy_Quincy Center","MRPC_Regional Urban Centers",0,0,0,-99.9999771556834,-99.9998072902595
"11535",11535,"Quincy_Quincy Center","MRPC_Rural Towns",0,0,0,-99.9998722410951,-99.9997136094722
"11536",11536,"Quincy_Quincy Center","MVC_Developing Suburbs",0,0,0,-99.9998686620186,-99.9998901765483
"11537",11537,"Quincy_Quincy Center","MVPC_Developing Suburbs",NA,NA,NA,-67.9246227973005,-20.4573302650179
"11538",11538,"Quincy_Quincy Center","MVPC_Regional Urban Centers",NA,NA,NA,-96.3528111082249,-89.6415367241091
"11539",11539,"Quincy_Quincy Center","New Bedford_Neighborhood 1",0,0,0,-99.9998683889318,-99.9997726545854
"11540",11540,"Quincy_Quincy Center","New Bedford_Neighborhood 2",NA,NA,NA,-65.3731764471664,-42.2632890760121
"11541",11541,"Quincy_Quincy Center","New Bedford_Neighborhood 3",0,0,0,-99.9998486591687,-99.9997386803846
"11542",11542,"Quincy_Quincy Center","New Bedford_Neighborhood 4",NA,NA,NA,7.41328436869371,72.9650889189011
"11543",11543,"Quincy_Quincy Center","New Bedford_Neighborhood 5",0,0,0,-99.9998571366189,-99.9997023449307
"11544",11544,"Quincy_Quincy Center","Newton_Ward 2",NA,NA,NA,55.885689299676,114.925514566558
"11545",11545,"Quincy_Quincy Center","Newton_Ward 3",NA,NA,NA,-62.9441358082516,-42.2537079817751
"11546",11546,"Quincy_Quincy Center","Newton_Ward 5",NA,NA,NA,-73.9268803330099,-62.8163396740823
"11547",11547,"Quincy_Quincy Center","Newton_Ward 7",0,0,0,-99.9996843428068,-99.9997942971971
"11548",11548,"Quincy_Quincy Center","Newton_Ward 8",0,0,0,-99.9997706847356,-99.9998508945502
"11549",11549,"Quincy_Quincy Center","NMCOG_Developing Suburbs",NA,NA,NA,-93.6259359346404,-82.1168414789719
"11550",11550,"Quincy_Quincy Center","NMCOG_Maturing Suburbs",NA,NA,NA,-85.4997889921765,-60.7134619264065
"11551",11551,"Quincy_Quincy Center","NSPC_Maturing Suburbs",NA,NA,NA,-60.2052737735939,-5.70169120991255
"11552",11552,"Quincy_Quincy Center","NSPC_Regional Urban Centers",NA,NA,NA,-46.2639921169139,-1.27442601309457
"11553",11553,"Quincy_Quincy Center","NSTF_Developing Suburbs",NA,NA,NA,-90.2538099397015,-76.9571666883569
"11554",11554,"Quincy_Quincy Center","NSTF_Maturing Suburbs",NA,NA,NA,-75.3425436686104,-43.5251690333784
"11555",11555,"Quincy_Quincy Center","NSTF_Regional Urban Centers",NA,NA,NA,-83.871019023011,-53.577216974732
"11556",11556,"Quincy_Quincy Center","OCPC_Developing Suburbs",NA,NA,NA,48.3750177596502,261.485635279459
"11557",11557,"Quincy_Quincy Center","PVPC_Developing Suburbs",0,0,0,-99.9999867604521,-99.9996572957262
"11558",11558,"Quincy_Quincy Center","PVPC_Maturing Suburbs",0,0,0,-99.9998373717646,-99.9997938749861
"11559",11559,"Quincy_Quincy Center","PVPC_Regional Urban Centers",NA,NA,NA,-92.6172919876086,-71.5860366704759
"11560",11560,"Quincy_Quincy Center","PVPC_Rural Towns",NA,NA,NA,-81.5263266101091,-49.9430612460562
"11561",11561,"Quincy_Quincy Center","Quincy_Houghs Neck",NA,NA,NA,1928.3647797222,3137.63188884548
"11562",11562,"Quincy_Quincy Center","Quincy_North Quincy",NA,NA,NA,1522.28659443578,2235.59857996105
"11563",11563,"Quincy_Quincy Center","Quincy_Quincy Center",8511,8734,8288,NA,NA
"11564",11564,"Quincy_Quincy Center","Quincy_South Quincy",148,173,125,2742.87984839272,3128.90369993186
"11565",11565,"Quincy_Quincy Center","Quincy_Wollaston",NA,NA,NA,1922.90675581616,3250.93535046383
"11566",11566,"Quincy_Quincy Center","Somerville_2143",NA,NA,NA,-6.38768906927347,5.26997351925134
"11567",11567,"Quincy_Quincy Center","Somerville_2144",NA,NA,NA,-31.4965135673998,-23.4773221737827
"11568",11568,"Quincy_Quincy Center","Somerville_2145",NA,NA,NA,6.26974193632159,51.9608579853392
"11569",11569,"Quincy_Quincy Center","Springfield_East Forest Park",0,0,0,-99.9997780382208,-99.9995890185523
"11570",11570,"Quincy_Quincy Center","Springfield_Forest Park",0,0,0,-99.9998873676545,-99.9994755108545
"11571",11571,"Quincy_Quincy Center","Springfield_Indian Orchard",0,0,0,-99.9997764742631,-99.9996644535631
"11572",11572,"Quincy_Quincy Center","Springfield_Liberty Heights",0,0,0,-99.9998464168756,-99.9993416136888
"11573",11573,"Quincy_Quincy Center","Springfield_McKnight",0,0,0,-99.9998934322929,-99.9994489012091
"11574",11574,"Quincy_Quincy Center","Springfield_Pine Point",0,0,0,-99.9998589399901,-99.9997367615121
"11575",11575,"Quincy_Quincy Center","Springfield_Sixteen Acres",0,0,0,-99.9998850937467,-99.9997556399638
"11576",11576,"Quincy_Quincy Center","Springfield_South End",0,0,0,-99.9998415074456,-99.9997567767561
"11577",11577,"Quincy_Quincy Center","SRPEDD_Developing Suburbs",NA,NA,NA,-60.4543985858018,25.1879716746274
"11578",11578,"Quincy_Quincy Center","SRPEDD_Maturing Suburbs",NA,NA,NA,-32.5556724081881,49.1321987375176
"11579",11579,"Quincy_Quincy Center","SRPEDD_Regional Urban Centers",NA,NA,NA,-81.8402207218165,-48.7510489619241
"11580",11580,"Quincy_Quincy Center","SSC_Developing Suburbs",NA,NA,NA,368.092217434527,872.590815371026
"11581",11581,"Quincy_Quincy Center","SSC_Maturing Suburbs",207,240,171,511.22038548118,1198.31345872538
"11582",11582,"Quincy_Quincy Center","SWAP_Developing Suburbs",NA,NA,NA,-35.0659123850908,79.6600069185461
"11583",11583,"Quincy_Quincy Center","SWAP_Regional Urban Centers",NA,NA,NA,-40.4484585969615,40.8890979252554
"11584",11584,"Quincy_Quincy Center","TRIC_Developing Suburbs",NA,NA,NA,-19.6779641464281,77.9507806752431
"11585",11585,"Quincy_Quincy Center","TRIC_Maturing Suburbs",68,87,49,110.912558946938,352.356455867773
"11586",11586,"Quincy_Quincy Center","TRIC_Regional Urban Centers",NA,NA,NA,32.4927372688947,132.417244991432
"11587",11587,"Quincy_Quincy Center","Worcester_Burncoat",NA,NA,NA,-85.8923387125832,-77.1563020870241
"11588",11588,"Quincy_Quincy Center","Worcester_Doherty",0,0,0,-99.9999548794217,-99.9997691915378
"11589",11589,"Quincy_Quincy Center","Worcester_North",0,0,0,-99.9999320880218,-99.9997235647022
"11590",11590,"Quincy_Quincy Center","Worcester_South",0,0,0,-99.9999226890737,-99.9996464659901
"11591",11591,"Quincy_South Quincy","Boston_Allston/Brighton",NA,NA,NA,5.46118250914314,38.5418172046407
"11592",11592,"Quincy_South Quincy","Boston_Back Bay, Downtown, Beacon Hill, West &amp; North End",NA,NA,NA,25.9708679516371,35.3747368021304
"11593",11593,"Quincy_South Quincy","Boston_Charlestown",NA,NA,NA,-50.5941826638703,-46.353356826685
"11594",11594,"Quincy_South Quincy","Boston_Dorchester",73,90,50,94.2474571377967,271.549164436879
"11595",11595,"Quincy_South Quincy","Boston_East Boston",NA,NA,NA,-28.4683934117332,21.625348086311
"11596",11596,"Quincy_South Quincy","Boston_Fenway",NA,NA,NA,-20.6903782324769,3.48006752331915
"11597",11597,"Quincy_South Quincy","Boston_Hyde Park",NA,NA,NA,7.07998899756934,68.8893435110966
"11598",11598,"Quincy_South Quincy","Boston_Jamaica Plain",NA,NA,NA,-22.6667361355187,-1.91774980662108
"11599",11599,"Quincy_South Quincy","Boston_Mattapan",NA,NA,NA,-4.7690746277312,43.6031832087437
"11600",11600,"Quincy_South Quincy","Boston_Roslindale",NA,NA,NA,-58.359064579347,-44.289372498138
"11601",11601,"Quincy_South Quincy","Boston_Roxbury",NA,NA,NA,6.18499300318645,47.9194807875503
"11602",11602,"Quincy_South Quincy","Boston_South Boston",NA,NA,NA,203.944687578709,221.938049899128
"11603",11603,"Quincy_South Quincy","Boston_South End",NA,NA,NA,30.634396884111,40.7783956018799
"11604",11604,"Quincy_South Quincy","Boston_West Roxbury",NA,NA,NA,-7.32666326923913,30.0266834493748
"11605",11605,"Quincy_South Quincy","Brockton_Ward 1",NA,NA,NA,19.3147013411406,77.5815218203511
"11606",11606,"Quincy_South Quincy","Brockton_Ward 2",NA,NA,NA,-12.1878658157489,-1.90341914000072
"11607",11607,"Quincy_South Quincy","Brockton_Ward 4",NA,NA,NA,7.16130237568593,61.0816807693685
"11608",11608,"Quincy_South Quincy","Brockton_Ward 5",NA,NA,NA,83.3691789813723,149.177803968692
"11609",11609,"Quincy_South Quincy","Brockton_Ward 6",NA,NA,NA,146.219488664724,298.806376405795
"11610",11610,"Quincy_South Quincy","Brockton_Ward 7",NA,NA,NA,12.2796625657613,36.4020955840419
"11611",11611,"Quincy_South Quincy","BRPC_Developing Suburbs",NA,NA,NA,-92.3749500021312,-76.3569632089861
"11612",11612,"Quincy_South Quincy","BRPC_Regional Urban Centers",NA,NA,NA,-94.7999478810285,-75.9137226603869
"11613",11613,"Quincy_South Quincy","BRPC_Rural Towns",NA,NA,NA,-87.89120439985,-62.2253952580396
"11614",11614,"Quincy_South Quincy","Cambridge_All",NA,NA,NA,-63.145007313785,-37.3377856743699
"11615",11615,"Quincy_South Quincy","CCC_Developing Suburbs",NA,NA,NA,-87.5100166243853,-60.1218175470694
"11616",11616,"Quincy_South Quincy","CCC_Maturing Suburbs",NA,NA,NA,-67.0274968723542,37.1370173616552
"11617",11617,"Quincy_South Quincy","CCC_Rural Towns",0,0,0,-99.9996546482121,-99.9999288788798
"11618",11618,"Quincy_South Quincy","Chelsea_Ward 3",NA,NA,NA,-14.2125184558037,12.151914408718
"11619",11619,"Quincy_South Quincy","Chelsea_Ward 4",NA,NA,NA,-8.49253485419244,11.8550646052361
"11620",11620,"Quincy_South Quincy","CMRPC_Developing Suburbs",NA,NA,NA,-85.4302063437637,-54.2868945719276
"11621",11621,"Quincy_South Quincy","CMRPC_Regional Urban Centers",NA,NA,NA,-59.2257694191388,-11.5350374909095
"11622",11622,"Quincy_South Quincy","Everett_All",NA,NA,NA,-41.0641967209733,-8.21101685809104
"11623",11623,"Quincy_South Quincy","Fall River_Sector 1",NA,NA,NA,-73.6229899885064,-55.9324011951801
"11624",11624,"Quincy_South Quincy","Fall River_Sector 2",NA,NA,NA,-41.075215566621,1.13903073593669
"11625",11625,"Quincy_South Quincy","Fall River_Sector 5",NA,NA,NA,-65.4721836350023,-55.5235809341932
"11626",11626,"Quincy_South Quincy","Fall River_Sector 7",NA,NA,NA,-84.5978669191745,-77.2472414013177
"11627",11627,"Quincy_South Quincy","Fall River_Sector 8",0,0,0,-99.9996953716605,-99.9998455725554
"11628",11628,"Quincy_South Quincy","Fall River_Sector 9",0,0,0,-99.9997547748011,-99.9998711156285
"11629",11629,"Quincy_South Quincy","Framingham_All",NA,NA,NA,-58.0844235448419,-13.6745625088375
"11630",11630,"Quincy_South Quincy","FRCOG_Developing Suburbs",0,0,0,-99.9998985495164,-99.9998924818879
"11631",11631,"Quincy_South Quincy","FRCOG_Rural Towns",NA,NA,NA,-90.6198675947377,-73.9640126216915
"11632",11632,"Quincy_South Quincy","ICC_Inner Core",105,130,82,-28.1993204422657,31.2728010649203
"11633",11633,"Quincy_South Quincy","ICC_Maturing Suburbs",NA,NA,NA,199.499553655199,431.019278234437
"11634",11634,"Quincy_South Quincy","Lawrence_Ward A",NA,NA,NA,-79.2963701753676,-70.2217612050334
"11635",11635,"Quincy_South Quincy","Lawrence_Ward C",NA,NA,NA,-72.0792259287354,-59.3095088004417
"11636",11636,"Quincy_South Quincy","Lawrence_Ward D",NA,NA,NA,-80.8673864025121,-71.1246608326532
"11637",11637,"Quincy_South Quincy","Lawrence_Ward E",0,0,0,-99.9997021806155,-99.9998576030654
"11638",11638,"Quincy_South Quincy","Lawrence_Ward F",NA,NA,NA,-69.3764669784937,-58.9729801650643
"11639",11639,"Quincy_South Quincy","Lowell_Acre",0,0,0,-99.9994908659884,-99.9997752034115
"11640",11640,"Quincy_South Quincy","Lowell_Centralville",0,0,0,-99.999741196742,-99.9998637982758
"11641",11641,"Quincy_South Quincy","Lowell_Highlands",NA,NA,NA,-82.8575124821281,-74.8189066868886
"11642",11642,"Quincy_South Quincy","Lowell_Lower Belvidere",NA,NA,NA,-90.5264297128011,-85.8127735319934
"11643",11643,"Quincy_South Quincy","Lowell_Lower Highlands",NA,NA,NA,-70.3623730610353,-56.9578824085951
"11644",11644,"Quincy_South Quincy","Lowell_Pawtucketville",0,0,0,-99.999745616698,-99.9998589715996
"11645",11645,"Quincy_South Quincy","Lynn_Ward 1",0,0,0,-99.9997581499682,-99.9998592052086
"11646",11646,"Quincy_South Quincy","Lynn_Ward 3",NA,NA,NA,-84.8569215302293,-78.0194478985781
"11647",11647,"Quincy_South Quincy","Lynn_Ward 4",NA,NA,NA,-78.2238444150524,-74.7090954243998
"11648",11648,"Quincy_South Quincy","Lynn_Ward 5",NA,NA,NA,-15.4326125189412,18.2410778388165
"11649",11649,"Quincy_South Quincy","Lynn_Ward 7",NA,NA,NA,-42.724321677699,-10.9494682994753
"11650",11650,"Quincy_South Quincy","MAGIC_Developing Suburbs",NA,NA,NA,-82.3290446310406,-62.4039287883465
"11651",11651,"Quincy_South Quincy","MAGIC_Maturing Suburbs",NA,NA,NA,-69.6705685314814,-27.6518827247215
"11652",11652,"Quincy_South Quincy","Metrowest_Developing Suburbs",0,0,0,-99.9997523208144,-99.9999234249402
"11653",11653,"Quincy_South Quincy","Metrowest_Maturing Suburbs",NA,NA,NA,-69.7022841173133,-38.7776709010498
"11654",11654,"Quincy_South Quincy","Metrowest_Regional Urban Centers",NA,NA,NA,-44.443268728086,-0.99934964667765
"11655",11655,"Quincy_South Quincy","MRPC_Developing Suburbs",NA,NA,NA,-97.278436163366,-93.2208784371368
"11656",11656,"Quincy_South Quincy","MRPC_Regional Urban Centers",0,0,0,-99.9999648030203,-99.9998995901817
"11657",11657,"Quincy_South Quincy","MRPC_Rural Towns",NA,NA,NA,-84.0415835554871,-67.0769338737244
"11658",11658,"Quincy_South Quincy","MVC_Developing Suburbs",NA,NA,NA,-50.7365648921083,183.341987397148
"11659",11659,"Quincy_South Quincy","MVPC_Developing Suburbs",NA,NA,NA,-92.2430766249703,-82.2591164535416
"11660",11660,"Quincy_South Quincy","MVPC_Regional Urban Centers",NA,NA,NA,-81.3306339258589,-51.3194238979145
"11661",11661,"Quincy_South Quincy","New Bedford_Neighborhood 1",0,0,0,-99.999797215981,-99.9998815396894
"11662",11662,"Quincy_South Quincy","New Bedford_Neighborhood 2",0,0,0,-99.9997579834127,-99.9998636215779
"11663",11663,"Quincy_South Quincy","New Bedford_Neighborhood 3",0,0,0,-99.999766816502,-99.9998638370212
"11664",11664,"Quincy_South Quincy","New Bedford_Neighborhood 4",0,0,0,-99.9997501729897,-99.9998642188993
"11665",11665,"Quincy_South Quincy","New Bedford_Neighborhood 5",0,0,0,-99.9997798784971,-99.9998449041561
"11666",11666,"Quincy_South Quincy","Newton_Ward 2",NA,NA,NA,-0.837693749426638,26.0748340365666
"11667",11667,"Quincy_South Quincy","Newton_Ward 3",0,0,0,-99.9997410060691,-99.9998635988929
"11668",11668,"Quincy_South Quincy","Newton_Ward 5",NA,NA,NA,-40.8215210439699,-22.2759398298384
"11669",11669,"Quincy_South Quincy","Newton_Ward 7",NA,NA,NA,18.4000200084937,94.3830575757016
"11670",11670,"Quincy_South Quincy","Newton_Ward 8",NA,NA,NA,-13.9861107329755,40.5275425798871
"11671",11671,"Quincy_South Quincy","NMCOG_Developing Suburbs",0,0,0,-99.9999554510044,-99.9998850611652
"11672",11672,"Quincy_South Quincy","NMCOG_Maturing Suburbs",NA,NA,NA,-67.0190551129693,-17.8660812594269
"11673",11673,"Quincy_South Quincy","NSPC_Maturing Suburbs",NA,NA,NA,-63.5976462668683,-20.510381914233
"11674",11674,"Quincy_South Quincy","NSPC_Regional Urban Centers",NA,NA,NA,-39.054988808065,3.1474645661538
"11675",11675,"Quincy_South Quincy","NSTF_Developing Suburbs",NA,NA,NA,-83.4173446011416,-63.9371883837905
"11676",11676,"Quincy_South Quincy","NSTF_Maturing Suburbs",NA,NA,NA,-86.0390601189096,-70.5738094304029
"11677",11677,"Quincy_South Quincy","NSTF_Regional Urban Centers",NA,NA,NA,-83.5432514261752,-56.4193141109831
"11678",11678,"Quincy_South Quincy","OCPC_Developing Suburbs",145,177,119,136.168165549683,424.034611013668
"11679",11679,"Quincy_South Quincy","PVPC_Developing Suburbs",NA,NA,NA,-98.3463430865236,-94.675813359179
"11680",11680,"Quincy_South Quincy","PVPC_Maturing Suburbs",0,0,0,-99.9997494249499,-99.9998925966298
"11681",11681,"Quincy_South Quincy","PVPC_Regional Urban Centers",NA,NA,NA,-95.8201797981336,-85.1957539582969
"11682",11682,"Quincy_South Quincy","PVPC_Rural Towns",0,0,0,-99.9998708829567,-99.9998817392166
"11683",11683,"Quincy_South Quincy","Quincy_Houghs Neck",77,98,53,1435.21061420826,2247.9854519397
"11684",11684,"Quincy_South Quincy","Quincy_North Quincy",77,98,57,1084.14701620837,1518.13943590297
"11685",11685,"Quincy_South Quincy","Quincy_Quincy Center",163,187,133,3106.94222979168,3084.57270603443
"11686",11686,"Quincy_South Quincy","Quincy_South Quincy",16489,16820,16203,NA,NA
"11687",11687,"Quincy_South Quincy","Quincy_Wollaston",NA,NA,NA,1184.84082560686,1915.63687584042
"11688",11688,"Quincy_South Quincy","Somerville_2143",NA,NA,NA,6.17162315051245,10.0036373968351
"11689",11689,"Quincy_South Quincy","Somerville_2144",NA,NA,NA,-12.5525425971399,-10.0633419679794
"11690",11690,"Quincy_South Quincy","Somerville_2145",NA,NA,NA,-87.9976337464549,-84.213693840421
"11691",11691,"Quincy_South Quincy","Springfield_East Forest Park",0,0,0,-99.9996580042463,-99.9997858539368
"11692",11692,"Quincy_South Quincy","Springfield_Forest Park",0,0,0,-99.9998264582624,-99.9997267106753
"11693",11693,"Quincy_South Quincy","Springfield_Indian Orchard",0,0,0,-99.9996555945114,-99.9998251601124
"11694",11694,"Quincy_South Quincy","Springfield_Liberty Heights",0,0,0,-99.9997633615928,-99.9996569417261
"11695",11695,"Quincy_South Quincy","Springfield_McKnight",0,0,0,-99.9998358026141,-99.999712845628
"11696",11696,"Quincy_South Quincy","Springfield_Pine Point",0,0,0,-99.9997826571187,-99.9998628372283
"11697",11697,"Quincy_South Quincy","Springfield_Sixteen Acres",NA,NA,NA,-85.6470247331337,-71.9154584757408
"11698",11698,"Quincy_South Quincy","Springfield_South End",0,0,0,-99.9997557971777,-99.9998732662696
"11699",11699,"Quincy_South Quincy","SRPEDD_Developing Suburbs",NA,NA,NA,-64.9952599169821,2.28446597707299
"11700",11700,"Quincy_South Quincy","SRPEDD_Maturing Suburbs",NA,NA,NA,2.0763007272534,108.561084782841
"11701",11701,"Quincy_South Quincy","SRPEDD_Regional Urban Centers",NA,NA,NA,-35.1114924223565,68.0816617403937
"11702",11702,"Quincy_South Quincy","SSC_Developing Suburbs",NA,NA,NA,292.444299304663,662.693774653538
"11703",11703,"Quincy_South Quincy","SSC_Maturing Suburbs",497,548,439,800.684403762201,1607.07760168867
"11704",11704,"Quincy_South Quincy","SWAP_Developing Suburbs",NA,NA,NA,-46.3086942329947,37.1136560563044
"11705",11705,"Quincy_South Quincy","SWAP_Regional Urban Centers",NA,NA,NA,-88.7712900834595,-75.5890472051355
"11706",11706,"Quincy_South Quincy","TRIC_Developing Suburbs",NA,NA,NA,63.5939444004189,235.139124310766
"11707",11707,"Quincy_South Quincy","TRIC_Maturing Suburbs",163,195,125,192.965290673914,474.610367594006
"11708",11708,"Quincy_South Quincy","TRIC_Regional Urban Centers",NA,NA,NA,191.722890185235,375.297678936991
"11709",11709,"Quincy_South Quincy","Worcester_Burncoat",NA,NA,NA,-67.9798742836964,-52.3037929087638
"11710",11710,"Quincy_South Quincy","Worcester_Doherty",0,0,0,-99.9999304799142,-99.9998797368171
"11711",11711,"Quincy_South Quincy","Worcester_North",NA,NA,NA,-74.5271248589995,-64.924200563398
"11712",11712,"Quincy_South Quincy","Worcester_South",NA,NA,NA,-71.0016585091485,-55.1195574554291
"11713",11713,"Quincy_Wollaston","Boston_Allston/Brighton",NA,NA,NA,-7.19072785171233,3.21180177867482
"11714",11714,"Quincy_Wollaston","Boston_Back Bay, Downtown, Beacon Hill, West &amp; North End",NA,NA,NA,48.3128151976036,34.5969668546939
"11715",11715,"Quincy_Wollaston","Boston_Charlestown",NA,NA,NA,55.2769052813703,42.8421462902845
"11716",11716,"Quincy_Wollaston","Boston_Dorchester",NA,NA,NA,126.395329769895,262.153157839537
"11717",11717,"Quincy_Wollaston","Boston_East Boston",NA,NA,NA,-15.8947838257328,20.9682913927382
"11718",11718,"Quincy_Wollaston","Boston_Fenway",NA,NA,NA,-73.4337962624737,-70.6346077266908
"11719",11719,"Quincy_Wollaston","Boston_Hyde Park",NA,NA,NA,-42.0952354583115,-22.7375591119484
"11720",11720,"Quincy_Wollaston","Boston_Jamaica Plain",NA,NA,NA,1.09481252712484,8.48435136531676
"11721",11721,"Quincy_Wollaston","Boston_Mattapan",NA,NA,NA,60.2132311600071,104.239708329617
"11722",11722,"Quincy_Wollaston","Boston_Roslindale",0,0,0,-99.9998891451108,-99.9996580084621
"11723",11723,"Quincy_Wollaston","Boston_Roxbury",0,0,0,-99.9998975502266,-99.9998790820192
"11724",11724,"Quincy_Wollaston","Boston_South Boston",NA,NA,NA,387.653635797538,331.328374735301
"11725",11725,"Quincy_Wollaston","Boston_South End",NA,NA,NA,168.050648349498,143.205655365565
"11726",11726,"Quincy_Wollaston","Boston_West Roxbury",NA,NA,NA,21.1480243466974,43.7152229331202
